original_index,text,product_title,price,rating,content_hash,info_complete,is_actionable,complaint_category,resolution_recommendation,quality_status,model_id
48428,I expected this product to true to size but runs very small.  I was disappointed as I wanted it for Christmas Day,MSONWANY Two Piece Outfits for Women Christmas Tree Antler Printing Sweatsuits Sets Jogging Suit Jogger Set,35.99,2.0,b9d4d26f3ef5663bdeb1f0d8a987acbfbabba1fd82db835194b110b45b4a6b98,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
5202,"cheaply built.  not a very handsome timepiece.  if you are even slightly hard of hearing don't buy this.  the talking voice is on the quiet side.  battery door somewhat flimsy.  i accidentally dropped it (less than 2 feet) and the door flew off.  every other atomic clock i have had always says near a window and put the clock upright.  this one says ""in"" a window and place the clock face down to receive the best signal. FACE DOWN?what's up with that?  about the only two good things i can say is that the key ring and chain along with the shoelace for wearing around one's neck are OK.  don't waste your money here.",Atomic English Talking Watch! - Sets Itself 5 Senses Talking Pendant Plus Key Chain Interchangeable UK & USA User only -1281A,29.99,1.0,8fa921dc3bcf9749c53cf8545b7b299bdfb86dff739d3d5351cf207be61b9284,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
51451,The size fits great but you can tell it's a costume and not a custom.,GOLDSTITCH Men TUNIC Robe Knight Fancy Cool Cosplay Costume,39.98,2.0,dd9dc7963873381ebb7937a99240daea988bf1d9aa88697ae98c929b367911f0,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
20550,"I have no doubt my Wednesday obsessed daughter will love this. But it smells disgusting, like a musty thrift shop thats never opened a window or door ever.<br />It seems well made, but the fabric is obviously cheap and its very much Halloween costume vibes in the sense that I feel itchy just looking at it.",cefirature Addams Mesh Dress Costume Clothes Toys Doll Costume For Girls Toddler Casual Dress Cartoon Kids Costume,29.99,2.0,c0500ca9fe9021da0477463921d7db8ac8d15118dc48c04b1bd82ef26c661aea,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
46242,The lenses fit perfectly. However the coating on the lens wore off after just a couple of cleanings.  I have always used a quality glasses cleaner and they did not hold up for more than a couple of weeks.,Revant Replacement Lenses for Oakley Dangerous,27.99,1.0,1a36c2c82b470f8dfbaa2614ebd2c4a5a721fb41b4794f538c523453466ea119,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
37175,These belts smell sooooo bad. Tried everything but they smell like the slow boat from China that delivered them. I had to throw them away,Women's Fashion Vintage Wide Elastic Stretch Waist Belt Waistband Length: Approx. 58cm. Width: Approx. 6.5cm,9.99,1.0,6b14a9cb4cb3c61fd2cc0ff576974823cdcce5aa83bf102c1a1cfffe24e0c210,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
63575,"The earrings are very small,  more for a child size.",Gem Stone King 925 Sterling Silver Heart Shape Women's Halo Cubic Zirconia Earring (2.32 Cttw. 5MM Center Stone),9.99,1.0,cdf131b9ed40d47f0dab6fe4209625694dceff577058df307dc0c4e69aec10a3,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
65508,Steer clear of these! Poor quality all the way around,"AoHeng Polarized Clip on Sunglasses,Night Driving Vision Clip on Glasses,Unisex,1.00mm Thickened Lenses",15.98,1.0,b66390d165080f63ef019deb0a0f110d51935d322c62c8f3a17e67c6d07b2f8b,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
64302,Did not expect a dress after even paying 15 to ship fast.,The Elf on the Shelf Exclusive 2020 Claus Couture Classic Christmas Dress (Elf not included),33.99,2.0,3c370f2aba5b3718d41ae8cd263422aead359846faab41529dc2493c1d5c57d9,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
39518,Did not find them really helpful. Instead if white glare I had yellow glare.,ClearVision HD Night Optics Wraparound Glasses Yellow,5.99,2.0,70efb8413567d2e9888f47584e3262a58a4544d85f593edcf01c81c8b0e65f60,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
43997,Does not glow. Fell apart quickly. I redid them. Don't buy unless you intend to redo them.,2pcs Glow in Dark Women Necklace Hollow Out Heart Crystal Pendant Luminous Necklaces (Blue+Orange)-YDAN19-8,3.99,1.0,a7e4cfdb3d22d69dde55570e188599fa90b756d29c3cbaad92887e70fd95431f,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
33651,When I received these they were not heart shaped at all. From a few feet away you couldn't even tell they were supposed to be a different shape. I ultimately returned them.,Owl Heart Sunglasses for Women UV400 Protection Colored Lens Metal Frame Aviator Heart Shaped Sunglasses Women Heart Glasses,6.98,2.0,4454e8bfd918d453e9cb2397592d8cb913757a36d69f72280e4b11fe08637fbd,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
27254,Cheaply made came with the hole already in the cargo pocket. Very cheap material does not hold up to the wash.,KingSize Men's Big & Tall Lightweight Jersey Cargo Sweatpants,36.94,2.0,035ad932fa0dbcba12c25cd761225bff293f53cdd6fa85a9bce2c9ebe6c2c648,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
10333,"So disapointed......first watch I have seen that I absolutely loved......doesn't keep time after a few days.....all my friends complemented on the watch ...I thought maybe a new battery is in order.....nope started slowing up again now hours behind and sitting in my Jewelry box......if the looks of the watch and the beautiful name would only match the quality of the watch.....these would sell off the shelves and I would be a satisfied customer promoting this watch. However, I've had cheap dimestore watches perform better and longer!! DONOT purchase this watch looks are deceiving!","Zeitholz Unisex Wooden Watch - Altenberg Model, Handmade from 100% Natural Wood with Quartz Movement - Lightweight Analog Wooden Watch for Men and Women - Adjustable Band Fits Any Wrist",70.0,1.0,a5f3029899a216db4e60a87bacb42750bc7782c8d571192c6eb73f8c174ed1a3,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
40576,Boots looked already worn. Black spots and visible glue near stitching. Was so excited to get these. What a disappointment. Will return. Maybe I'll get a new pair.,Allegra K Women's Stiletto Heel Pointed Toe Chelsea Booties,40.99,2.0,2bb15068ae78fb400bf4add4caf018ab82d53f9d9baba017fdfd08b849a283d8,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
62353,"I bought this thinking I'd be able to thread new laces in my Sperry shoes but the end where the laces would be attached to be pulled through the eyes in the shoe are too small for any lace I've ever used, on any shoe. I'm not sure what kind of lace this needle was designed for but definitely not ""normal"" show laces. I would not recommend this to anyone.",TOFL Boat Shoe Lacing Needle,11.99,1.0,c72d1e1ca9de4e523186bb4eaa2e5a97f21a00907b18ef77f78bea33d231a1dd,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
7213,Its a kids watch. I gave to my neighbor for their kids.<br />Not recommended as an adult watch,Casio F91W-1 Classic Resin Strap Digital Sport Watch,19.99,1.0,8b6eac8f859735c98c9ac6636235fd24e1a11aae8ac4e9d270a28f42b1b993b0,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
22394,"Needed to use at dialysis, wipe of blood, but too hard to get on and off.","Secure SPGB-60B Easy Clean Transfer and Walking Gait Belt, Black, 60"" x 2"" - Coated Webbing Wipes Clean",19.99,1.0,ec9ea8e326cc823fa70b17be24655df853bd82c3b644b90cab8707c1805ea4f6,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
13974,Item came folded and could never get the fold out so the hat had a fold visible on in the rim. Didnt use. Cheap material.,Qhome Unisex Outdoor Lightweight Flap Hat - UPF 50+ Sun Protection Sun Hats Shade,14.99,2.0,1fc7530ce0b45b920241892246e58d33a7c9889dbcfe8832fda3ba4471862d7c,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
47501,Large is like XXL,Life is Good Men's Crusher Graphic Long Sleeve T-Shirt Where's The Fish,35.5,1.0,5c458e7fa1c1fce1c396de477a17c0724c93a905cd783e6f88ef78952afbd6c0,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
53860,Comfy. But very thin and not compression leggings,90 Degree By Reflex High Waist Squat Proof Tummy Control Power Flex Yoga Capris with Side Pockets,18.99,2.0,87ac44d2fc6315237b58a793d588c3e17309ea51c3f1528a255f2311e6dc5338,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
23311,These gloves will not keep your hands warm down to -30. Thats a  ridiculous claim. Maybe 10 degrees if your lucky,OZERO Waterproof Winter Gloves Men Women -30 	 Cold Proof Touchscreen Anti Slip Silicon Palm - Heated Glove Thermal for Driving Cycling Motorcycle in Cold Weather Warmest Gifts for Dad,29.96,2.0,aae4f51d6f8f71b7f044367838a81f3aad8ff8b258a9ef5b6e32d200901ece4c,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
27168,The product took a long to arrive. The package was intact without any sign of damage.<br />The frame seems to be made of cheap plastic. The whole eyeglass is very light and feels fragile. The adjustment does not work well. I am surprisingly disappointed. It is quite puzzling and suspicious to me why so many flattering positive ratings of a product of such quality. I'll return it and ask for a refund.,Dial Adjustable Glasses Variable Focus Distance Vision Eyeglasses Zoom Glasses For Reading,6.99,1.0,cba4a228137ee7fab3309fb21534e20f65b6825d3ebb9fa59f67cb3299466058,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
64108,"Really poor product. They immediately started causing my earlobes to itch, so I'm returning them. I had the plastic in my ears for seconds, and my lobes still itch 30 minutes later.",Pierced Ear Protectors for Jewelry Earrings,6.55,1.0,153d179fcca17268be7b24b7f14561c020faca1cf1a8b5378a3f4df458dcf365,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
56363,"Cute but it falls apart! Only after the first wash, my two kids have received several holes in their onesies. Very disappointed.",NewPlush Unisex Children Unicorn Pyjamas Halloween Kids Onesie Costume,21.49,1.0,924c0a3a5fecba39a0bdfbc02ea2b764fac4f0e5a9f95267450c89fe2d7b4e90,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
9016,Cheap,Black-tone Stainless Steel Clip On Ear Cuff No Piercing,5.99,1.0,ac5a6a5cda8e4ebdd4e51e5346f4513db67e51753069350e0f48642ae375ad35,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
44956,Its not pink. Doesnt look nice at all. Not using it.,New Look pink glove service 545 New and Genuine,8.6,1.0,017f8b5a4dc223fdaf6251a472bcedbe249adb8b73fc1a3ee2eb98cd80aeee41,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
46730,"I love how simple the ring looks, unfortunately there is a sharp part in it near the opening and can make wearing the ring painful","ELLIE J MAUI Open Toe Rings for Women, Handmade Adjustable 925 Sterling Silver, Real 14K Gold Filled & Rose Gold Filled Beach Design - Fashion Gift & Unique Golden Jewelry",21.95,2.0,0cbb08ae19983786aff6af8f129e87727cf3d11b669195f3c2aeed6bad591a1b,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
26405,"These earrings were very cute; however, they came a bit bigger than expected. Also, one of my earrings came broken. They didnt have a very tight fit around the ear. They tarnished in two days for me, which was quite disappointing (thats why my rating was so low along with the broken earring). I was really looking forward to them lasting a bit longer.",ALEXCRAFT Gold Hoop Earrings Diamond Stud Earrings Gold Earrings Set 14K Gold Plated Small Chunky Hoop Earrings Huggie Earrings for Women Girls,13.99,1.0,68fad43a0cf2312d5930d3019010a7c7eb0522b6cf3b7fa29ad6e6a85c9a4ee4,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
45975,Broke as soon as I tried to put it on my neck. Not durable at all. Bought for a costume party and I couldn't even wear it.,Besteel Jewelry 3mm Stainless Steel Figaro Chain Necklace for Men and Women 18 Inch,16.99,1.0,c86fc555db688c73c077d14fa04531c174e066342a2730807bbbb621b9cfe6ac,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
40435,This is the 2nd dress we have bought and the first one is great. This one however came apart after being washed! My daughter is very sad as the other dress we bought is her favorite and after wearing this once she declared it her 2nd favorite dress. Very disappointing =.,Jxstar Girls Summer Dress Sleeveless Printing Casual/Party 3-13Years,16.99,2.0,d53343935afbc11efce2769d9cf61a87392a22a7f33b2207afc733337920500a,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
32177,The light was so dim it could not be read at night. The price should have been a hint. The watch is in the trash and I lost payment points.,Casio F91W-1 Classic Resin Strap Digital Sport Watch,19.99,1.0,b6a24fe350ab3eed4fcffcc755dcd310eadcefdf2dcd7c90f606e36a8d81c5f8,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
63786,Ordered this item 2 weeks before halloween for my malificent costume thank god i got a back up because i recieved the item november 5th and when i opened it it was crappy quality and not worth what i paid very disappointed!,Queen Horns Headgear Halloween Black Mask Cosplay Props House Decoration,15.9,1.0,c047ec51fb18da9815a05a035a61386ba193dc9941c2807848e687ddccf94ce0,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
59411,Its pretty but item arrived w the stone detached on one of the earrings.,"Gem Stone King 925 Sterling Silver Swiss Blue Topaz and White Diamond Earrings For Women (3.71 Cttw, Gemstone Birthstone, Cushion 7MM)",69.99,2.0,4868188234105e3974530f3d217a0efd8f02669f0ae1228917e2dbca662d78e6,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
411,"The product was ok and came in adequate packaging. However, my son wore this with no worries the first time and on taking it off, the magnet to the front piece came off. So now I have to glue this back on to be able to use again. Not worth the price.",Square Princess Cut Clear CZ Magnetic Men Sterling Silver Stud Earrings 5mm,11.9,2.0,e156683bc1c0327e2ce86ecd9b9663b276976b7e43e1543b45785c4e7b1577c1,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
63198,Not real durable. 8 time use.,The Crown Choice Reusable Waterproof Household Dishwashing Cleaning Rubber Gloves Non-Slip Kitchen Glove,9.99,2.0,baf9c05351f24fe3258cd6784d55405e223920f98d5c687e9d85015078fb38f3,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
30870,This is not a compression tank.,NELEUS Women's 3 Pack Compression Base Layer Dry Fit Tank Top,21.96,1.0,9b5488869f0263be427cce9197eada156837054873f05ea84162093ac6f72763,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
37213,It arrived broken in the package.,Deniferymakeup Exaggerate Metal Skeleton Bracelet Halloween Accessories Ghost Claw Ornaments Gothic Finger Skeleton Bracelet Flexible to Wear for Your Halloween Cosplay Costume,9.98,1.0,d360c61e4e462c2d31b4e692e5e293d648e9eb993729365fa78cacef6480d762,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
41448,"These are going back. They are advertised as blue blocking computer reading glasses, but there is no tint to the glasses whatsoever, they are just plain reading glasses.",Success Eyewear Computer Glasses 2 Pair Anti Glare Spring Hinge Ombre Color Computer Reading Glasses for Men and Women,4.99,1.0,3e613098b2eff01f514665d6b87366e15017670850a8f89646f535a08f89455e,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
18300,Not a flattering cut at all. Not at all what I expected.,Beopjesk Women's Sloth Running Team T Shirt Short Sleeve I Hate People Graphic Tees Tops,18.99,2.0,d07a78f4a3f5c52dd1ed6d38b517bf7ea3d3048b71d535c34f29f63075e4d808,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
63362,Changed color not worth it. Just better off gettin a 925 silver gold plated dat way u dnt worry about it changing to a copper color got to get it re dipped now frm jewler,New Unisex 1 Row Tennis Necklace/Bracelet 14k Gold Finish Lab Created Diamonds 3MM Solitaires Necklace 16-24 inches Bracelet 6.5-8.5 inches,20.95,2.0,70099738daf38b95775f810fb612a441a3aba97c369512ca50e06c848f1cfca5,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
44450,Horrible quality!,Cheshire Cat Ears and Tail,17.99,1.0,83c6612b560e058fde709066c01fc34927ca37b497aa1f352ab396a93d5471d2,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
7898,"When I saw the pictures of the scarf with black cat & white cat description it looked familiar.  As a cat lover, Im very much familiar with Laurel Burchs artwork and her coveted products.<br /><br />I double checked and the copyright to her artwork is still valid; there was a notation that all of her artwork is specially marked. I sincerely hoped I would find the markings on this scarf, which I didnt!!!<br /><br />Yes, the scarf is a beautiful silk print, vivid in jewel colors just like Laurel Burchs artwork is.<br /><br />Monet & Van Gogh artwork is beautiful in vivid colors and many other artists long deceased have beautiful artwork too which can be copied without infringements!  The seller & manufacturer should not infringe on copyrighted items!<br /><br />Monet & Van Gogh have been dead for ages but to bereft Laurel Burchs estate is absolutely not acceptable!  AMAZON needs to pull all the cat scarves off line!!",100% Silk Scarf Women Art Collection Scarves Art Collection Long Shawl,19.99,1.0,83bf856001492fa08c44a5e6107d2a83362dd91d50cb3a9e94d282ad292a1657,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
